Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts,9_xMins,9_Pts,10_xMins,10_Pts,11_xMins,11_Pts,12_xMins,12_Pts
M,534.0,Boubacar Traoré,4.5,4.5,Wolves,15,0.1797212225790636,19,0.3180294970386802,20,0.3760146829683018,22,0.3942169387321241,22,0.3921568937622889,23,0.3410566188540692,0,0,0,0,0,0,0,0,0,0,0,0
M,297.0,Wanya Marcal-Madivadua,4.5,4.5,Leicester,7,0.2498158654167479,9,0.3041775682138793,10,0.3772646873195081,11,0.3485122300487965,12,0.4497905266398211,13,0.2628042168802569,0,0,0,0,0,0,0,0,0,0,0,0
M,483.0,Bryan Gil,4.5,4.5,Spurs,7,0.2811284529890658,9,0.3529775758531165,9,0.2983863676325141,9,0.206913242320209,10,0.4096975718994663,12,0.4399837539835758,0,0,0,0,0,0,0,0,0,0,0,0
D,472.0,Jack Stephens,4.0,4.0,Southampton,12,0.1203647764036652,13,0.2524989368957501,16,0.2526473729023455,21,0.38935998789568,21,0.5731572881097927,20,0.2868323958663589,0,0,0,0,0,0,0,0,0,0,0,0
M,203.0,Will Hughes,4.5,4.5,Crystal Palace,12,0.2475444602239366,14,0.3313288103957384,15,0.258525645229245,16,0.3996474328225216,14,0.3086399061294732,15,0.3140178930411388,0,0,0,0,0,0,0,0,0,0,0,0
M,90.0,Josh Dasilva,4.5,4.5,Brentford,7,0.2006619526135888,10,0.2097717873568853,12,0.4128717397049393,11,0.2012712094314726,13,0.3242452265195741,15,0.4862146769699946,0,0,0,0,0,0,0,0,0,0,0,0
F,237.0,Youssef Chermiti,5.0,5.0,Everton,5,0.1840725190672955,7,0.2303454067396108,7,0.2672639324763754,9,0.3087823337224898,11,0.4287892749683784,11,0.4134137228053877,0,0,0,0,0,0,0,0,0,0,0,0
M,544.0,Tommy Doyle,4.5,4.5,Wolves,15,0.2118495799793198,16,0.3140040455563957,16,0.3394405699149913,17,0.3498664305226958,16,0.3257622586331142,17,0.2911675891820189,0,0,0,0,0,0,0,0,0,0,0,0
F,,Cameron Archer,5.0,5.0,Aston Villa,6,0.2465231452383278,7,0.1708600910049971,8,0.335502796971631,8,0.3270603373309888,8,0.3710905026227636,8,0.3522200260069907,0,0,0,0,0,0,0,0,0,0,0,0
D,,Kostas Tsimikas,5.5,5.5,Liverpool,12,0.4270485385728346,8,0.2748365073529977,7,0.1985046871579612,9,0.3018340709100058,9,0.2961978649603924,9,0.2842185356541586,0,0,0,0,0,0,0,0,0,0,0,0
D,549.0,Hugo Bueno,4.0,4.0,Wolves,20,0.178959181812048,20,0.3679818974300562,21,0.4543423942506912,14,0.2782955958598749,14,0.2683765543076346,16,0.2282571301998134,0,0,0,0,0,0,0,0,0,0,0,0
D,72.0,Chris Mepham,4.0,4.0,Bournemouth,10,0.2053497957158438,11,0.1994485466491355,15,0.3202438203579389,18,0.3032264861308142,16,0.162813401972403,18,0.5190226778069149,0,0,0,0,0,0,0,0,0,0,0,0
M,502.0,Manor Solomon,5.0,5.0,Spurs,5,0.2150840628368025,6,0.2520079291584648,7,0.2499997354459774,8,0.1984679253548323,8,0.3519047519318067,10,0.3936668775944248,0,0,0,0,0,0,0,0,0,0,0,0
D,484.0,Ben Davies,4.5,4.5,Spurs,6,0.1806154155962953,10,0.2929940089741141,12,0.2274222836324868,12,0.1748182853381609,14,0.4056507599394991,16,0.3794280695162576,0,0,0,0,0,0,0,0,0,0,0,0
D,189.0,Wesley Fofana,5.0,5.0,Chelsea,3,0.0423885540092911,6,0.1564481382570411,9,0.2407057149734358,13,0.281361705071745,18,0.4351355000029709,19,0.4740293126147097,0,0,0,0,0,0,0,0,0,0,0,0
D,147.0,Adam Webster,4.5,4.5,Brighton,9,0.2072474589564761,12,0.30031927289192,12,0.1386834697360226,13,0.4254985624663775,13,0.331124779982714,13,0.2063004704895101,0,0,0,0,0,0,0,0,0,0,0,0
M,493.0,Giovani Lo Celso,5.0,5.0,Spurs,6,0.1943947858236676,9,0.285137469985396,9,0.2330968844621214,10,0.1840653839719745,11,0.3582548126248333,12,0.3506514128963599,0,0,0,0,0,0,0,0,0,0,0,0
F,258.0,Carlos Vinícius,5.0,5.0,Fulham,4,0.1501450598899105,5,0.2307487044461853,6,0.2571077035073918,8,0.3617967443466739,8,0.310176846748574,8,0.2802035453593461,0,0,0,0,0,0,0,0,0,0,0,0
M,,Romain Faivre,4.5,4.5,Bournemouth,5,0.161188080699552,8,0.2805742068751673,9,0.2924272372357789,8,0.2687174310798863,9,0.2338117258181692,8,0.3519509578098137,0,0,0,0,0,0,0,0,0,0,0,0
D,448.0,Joe Worrall,4.0,4.0,Nott'm Forest,7,0.167114357751726,9,0.2347803103443992,11,0.3054817611126962,14,0.1588102498963524,16,0.3172170934499065,15,0.3905538238582289,0,0,0,0,0,0,0,0,0,0,0,0
M,,Hamed Junior Traorè,4.5,4.5,Bournemouth,7,0.2013684794706743,9,0.2746404813778702,9,0.2617371564308977,9,0.2632329882962363,9,0.206486905274207,9,0.3465423895372994,0,0,0,0,0,0,0,0,0,0,0,0
D,355.0,Rico Lewis,5.0,5.0,Man City,4,0.1147473987160606,6,0.2860524487574706,6,0.2156613739035593,8,0.3241218761397903,9,0.2353381203959799,10,0.2923495056589719,0,0,0,0,0,0,0,0,0,0,0,0
D,,Mads Roerslev,4.5,4.5,Brentford,7,0.1782330167737598,7,0.0935326643486011,12,0.3692753825210871,13,0.1347368096673558,14,0.2358713447172404,13,0.3552429419728365,0,0,0,0,0,0,0,0,0,0,0,0
D,552.0,Ki-Jana Hoever,4.0,4.0,Wolves,14,0.1200482116731121,19,0.3102160763801551,22,0.4391890334667892,9,0.1626232603389002,10,0.1765504081907507,12,0.1527170329016743,0,0,0,0,0,0,0,0,0,0,0,0
M,,Lewis Dobbin,4.5,4.5,Aston Villa,5,0.1620239512178738,6,0.1157272001808472,7,0.2358364883066063,8,0.2619435432554398,7,0.2559785667249654,9,0.3206851439059394,0,0,0,0,0,0,0,0,0,0,0,0
M,501.0,Oliver Skipp,4.5,4.5,Spurs,8,0.1943169201162411,10,0.2370702632131478,10,0.1874233760867606,11,0.1577911429873337,12,0.2842073283138571,12,0.2592762498367221,0,0,0,0,0,0,0,0,0,0,0,0
D,288.0,Conor Coady,4.0,4.0,Leicester,7,0.1157007362036973,10,0.1918426081117479,13,0.2410901901644659,16,0.2828993443726518,16,0.3605581924931339,18,0.1183071856691269,0,0,0,0,0,0,0,0,0,0,0,0
G,521.0,Łukasz Fabiański,4.0,4.0,West Ham,3,0.1164484866035348,3,0.1211977155146918,5,0.2031641014015905,7,0.2888470428647882,6,0.2323758589665651,8,0.3173926195941174,0,0,0,0,0,0,0,0,0,0,0,0
M,213.0,Jesuran Rak Sakyi,4.5,4.5,Crystal Palace,5,0.163458747250007,5,0.1979796470100188,5,0.1443959815856514,6,0.2461376438322892,6,0.2237039362387849,8,0.2541846142186652,0,0,0,0,0,0,0,0,0,0,0,0
D,269.0,George Edmundson,4.0,4.0,Ipswich,10,0.0941029304562204,14,0.0602808240440052,13,0.2811708719744749,15,0.2192562067551046,14,0.2918003715613806,16,0.2654124811015569,0,0,0,0,0,0,0,0,0,0,0,0
M,,Samuel Iling-Junior,5.0,5.0,Aston Villa,5,0.1434849939641818,6,0.1060495913823199,8,0.2400633554589101,7,0.2033930424412767,8,0.2556073169986894,7,0.2221789932864598,0,0,0,0,0,0,0,0,0,0,0,0
D,215.0,Joel Ward,4.5,4.5,Crystal Palace,4,0.0850013392133912,7,0.1759425957978989,9,0.1320816259680671,9,0.254660720294637,11,0.2509369434448629,11,0.2371443259923783,0,0,0,0,0,0,0,0,0,0,0,0
D,,Emerson,4.5,4.5,Spurs,4,0.1106377886533676,7,0.1874609549001243,8,0.138874782438249,10,0.1333959872227622,12,0.3146222334492647,10,0.2181643647850151,0,0,0,0,0,0,0,0,0,0,0,0
M,,Yehor Yarmoliuk,4.5,4.5,Brentford,4,0.1002597002700904,5,0.0870913368880381,8,0.2437666059918267,9,0.1376864650868671,10,0.2130653729834505,10,0.2852825198931148,0,0,0,0,0,0,0,0,0,0,0,0
M,161.0,Carney Chukwuemeka,5.0,5.0,Chelsea,3,0.0675118280901245,4,0.143780217532831,5,0.1818073234285619,6,0.1915272531163321,6,0.217945536618338,7,0.2489899336618035,0,0,0,0,0,0,0,0,0,0,0,0
M,246.0,Luke Harris,4.5,4.5,Fulham,4,0.118713762556802,4,0.1468857033256285,5,0.1738306590285231,5,0.1763398677453791,7,0.2070419279477903,7,0.1987127611375568,0,0,0,0,0,0,0,0,0,0,0,0
M,370.0,Christian Eriksen,5.5,5.5,Man Utd,3,0.0906722357167451,5,0.124769880847014,6,0.1290169935638286,7,0.2153373417976977,9,0.2325964329542635,8,0.212873525503461,0,0,0,0,0,0,0,0,0,0,0,0
D,8.0,Jakub Kiwior,5.5,5.5,Arsenal,4,0.1678956293112688,5,0.1534166433667251,5,0.1872567894272132,5,0.1442657481404892,4,0.0890761083090593,6,0.2606212183973705,0,0,0,0,0,0,0,0,0,0,0,0
G,14.0,Aaron Ramsdale,5.0,5.0,Arsenal,2,0.0864157501482911,3,0.1156262834816482,4,0.1660550338334532,4,0.1525631840909627,6,0.2179909636973721,6,0.2631079560223161,0,0,0,0,0,0,0,0,0,0,0,0
F,545.0,Fábio Silva,5.0,5.0,Wolves,4,0.0810480907027165,4,0.1368313437439917,5,0.1670962821339519,6,0.2162870169052016,6,0.204241347516542,6,0.1757199313841166,0,0,0,0,0,0,0,0,0,0,0,0
M,174.0,Roméo Lavia,4.5,4.5,Chelsea,5,0.0729884675585621,7,0.1671327653041279,7,0.1669953365524746,8,0.1713529777050901,8,0.1939146644956822,8,0.1796766924341999,0,0,0,0,0,0,0,0,0,0,0,0
G,283.0,Christian Walton,4.5,4.5,Ipswich,1,0.0382565138308689,3,0.1346352241635018,4,0.1473028300244697,5,0.2040527675673939,6,0.2334167028456361,5,0.1763517424143301,0,0,0,0,0,0,0,0,0,0,0,0
D,195.0,Chadi Riad,4.5,4.5,Crystal Palace,4,0.0921332126720489,5,0.1372840162370679,7,0.1173029111175899,7,0.2141231313265593,7,0.1758609293043786,8,0.1863037574166924,0,0,0,0,0,0,0,0,0,0,0,0
M,458.0,Shea Charles,4.5,4.5,Southampton,4,0.0674409055701696,6,0.1277748218168433,7,0.1410182514575597,8,0.176724889270901,8,0.2205278710730477,9,0.1726013066304155,0,0,0,0,0,0,0,0,0,0,0,0
D,496.0,Sergio Reguilón,5.0,5.0,Spurs,5,0.1515476281173711,5,0.148622361522656,5,0.1001278340908041,6,0.0886487100704823,7,0.2065920317907943,8,0.1959526021045275,0,0,0,0,0,0,0,0,0,0,0,0
M,33.0,Leander Dendoncker,4.5,4.5,Aston Villa,5,0.1262672432606144,7,0.1106437132202806,8,0.2121243689330865,7,0.1797104181355297,5,0.1382738612156754,4,0.1130689076980024,0,0,0,0,0,0,0,0,0,0,0,0
D,228.0,Michael Keane,4.0,4.0,Everton,2,0.0541578991929673,4,0.0807293500557209,5,0.1378524301963359,8,0.1744923117370671,7,0.2074280139561598,8,0.225400234963119,0,0,0,0,0,0,0,0,0,0,0,0
M,386.0,Jadon Sancho,6.5,6.5,Man Utd,4,0.1551025880236699,3,0.0953904121006708,3,0.0850596142329945,4,0.1567718176465902,5,0.1618234668369035,5,0.1758407754670974,0,0,0,0,0,0,0,0,0,0,0,0
G,294.0,Daniel Iversen,4.0,4.0,Leicester,1,0.0362288045314527,2,0.0796725680923115,4,0.1422466934286424,5,0.1910381300732861,5,0.1781312707582452,5,0.195829529405532,0,0,0,0,0,0,0,0,0,0,0,0
M,30.0,Enzo Barrenechea,4.5,4.5,Aston Villa,5,0.1219117441537407,7,0.1063944789620199,9,0.2309776755466625,6,0.1490717427659984,3,0.0799450275019806,4,0.109812058183393,0,0,0,0,0,0,0,0,0,0,0,0
M,273.0,Cameron Humphreys,4.5,4.5,Ipswich,4,0.0591998107276279,5,0.0699713323042899,6,0.1362468806066659,8,0.1559736708086628,8,0.185788626404023,9,0.1812697138434417,0,0,0,0,0,0,0,0,0,0,0,0
F,555.0,Sasa Kalajdzic,5.0,5.0,Wolves,0,0.0,3,0.1107964528958324,5,0.178327704957845,5,0.1944892365714939,4,0.1451906782479161,5,0.1564237795908464,0,0,0,0,0,0,0,0,0,0,0,0
M,,Stefan Bajcetic,4.5,4.5,Liverpool,2,0.0648944475202446,3,0.0940959724227434,4,0.1114148364034743,5,0.1509963107915977,6,0.1803111619091325,6,0.1760767123281004,0,0,0,0,0,0,0,0,0,0,0,0
G,445.0,Matt Turner,4.5,4.5,Nott'm Forest,2,0.0722184336030201,2,0.0767500621469696,3,0.1120887145423333,4,0.1568181987987341,4,0.153241633053562,4,0.1482096042473697,0,0,0,0,0,0,0,0,0,0,0,0
G,51.0,Robin Olsen,4.5,4.5,Aston Villa,1,0.0364129006861098,2,0.0633240895205451,3,0.1131212840540873,4,0.1416902416466889,4,0.1484196297503493,5,0.1966516502190246,0,0,0,0,0,0,0,0,0,0,0,0
G,367.0,Altay Bayındır,5.0,5.0,Man Utd,2,0.0770860652167681,2,0.0812723108644154,3,0.1163418482967897,3,0.1196242377657518,4,0.1532138010751798,4,0.1487684550583,0,0,0,0,0,0,0,0,0,0,0,0
G,325.0,Caoimhín Kelleher,5.0,5.0,Liverpool,2,0.0857526518646627,3,0.1190340616866182,3,0.1210675877072323,3,0.1160895186072372,3,0.1188182993453825,3,0.1214595459841349,0,0,0,0,0,0,0,0,0,0,0,0
D,371.0,Jonny Evans,4.5,4.5,Man Utd,2,0.049087510661645,4,0.0779310104311219,5,0.0670668121711114,7,0.173921876521598,7,0.1424189381474896,8,0.1424963232245013,0,0,0,0,0,0,0,0,0,0,0,0
D,266.0,Harry Clarke,4.5,4.5,Ipswich,4,0.0379999707833533,4,0.0252769134780378,6,0.1282919734108123,8,0.1165170470220929,8,0.1649506151727978,9,0.1468706660864201,0,0,0,0,0,0,0,0,0,0,0,0
G,466.0,Joe Lumley,4.0,4.0,Southampton,2,0.0794407451855009,1,0.0340698387163525,3,0.1125771275496057,3,0.1095074654975437,3,0.1166079913179826,4,0.1531516702143981,0,0,0,0,0,0,0,0,0,0,0,0
G,412.0,Odisseas Vlachodimos,5.0,5.0,Newcastle,0,0.0,2,0.0803488056812808,3,0.1154958310458758,4,0.1615032888749187,3,0.1226264858179981,3,0.1137046247729749,0,0,0,0,0,0,0,0,0,0,0,0
G,,Daniel Bentley,4.0,4.0,Wolves,1,0.0378296739353237,2,0.0713697001182497,3,0.1067719598486486,3,0.1071348994694727,4,0.1497229376641123,3,0.1133922458861268,0,0,0,0,0,0,0,0,0,0,0,0
M,137.0,Jakub Moder,4.5,4.5,Brighton,2,0.049329878327777,4,0.1137983955348776,3,0.045169642565307,4,0.1356071480084201,4,0.1081664567934098,6,0.1296583009942662,0,0,0,0,0,0,0,0,0,0,0,0
M,,James Mcatee,5.0,5.0,Man City,1,0.0359299085099935,2,0.1098593296706003,2,0.0848650058972798,3,0.1418666670952038,3,0.0871068683465224,3,0.1116716063343167,0,0,0,0,0,0,0,0,0,0,0,0
M,489.0,Archie Gray,4.5,4.5,Spurs,1,0.0286604217597286,3,0.0830852416948155,4,0.0925861914763818,5,0.0891439727035448,5,0.140200830505986,5,0.1294858948747505,0,0,0,0,0,0,0,0,0,0,0,0
G,242.0,Steven Benda,4.5,4.5,Fulham,1,0.0381125073252153,2,0.0757670412136569,3,0.118298164374255,3,0.1075038995610827,3,0.1050088028430987,3,0.1054468744772006,0,0,0,0,0,0,0,0,0,0,0,0
D,,Mathias Jørgensen,4.0,4.0,Brentford,1,0.0239779538827795,2,0.0243933963124552,5,0.1467263217635732,6,0.0578710824706462,7,0.1080380261573582,7,0.1814672538577395,0,0,0,0,0,0,0,0,0,0,0,0
M,188.0,Lesley Ugochukwu,4.5,4.5,Chelsea,2,0.0274746971112667,3,0.070141711200511,4,0.0933464438633007,5,0.1041352709121159,4,0.0948892525417743,6,0.1316794846167447,0,0,0,0,0,0,0,0,0,0,0,0
G,227.0,João Virgínia,4.5,4.5,Everton,0,0.0,2,0.0747787893733917,3,0.1082615090983917,3,0.1099575297746003,3,0.1142396645287525,3,0.1081558145271526,0,0,0,0,0,0,0,0,0,0,0,0
F,69.0,Daniel Jebbison,5.0,5.0,Bournemouth,2,0.0727757477406173,3,0.1223538493595669,3,0.1091341048905303,2,0.0778481245305301,1,0.0297046040902821,2,0.1004259125519152,0,0,0,0,0,0,0,0,0,0,0,0
G,488.0,Fraser Forster,4.5,4.5,Spurs,0,0.0,2,0.0731805296073626,3,0.1118466506829309,3,0.0973723361489217,3,0.1100023459390148,3,0.1150609208266034,0,0,0,0,0,0,0,0,0,0,0,0
D,202.0,Rob Holding,4.5,4.5,Crystal Palace,2,0.0469397579366417,2,0.0561194896396572,3,0.0525154596214483,4,0.1245326706091136,5,0.1281189256234619,4,0.095125276786795,0,0,0,0,0,0,0,0,0,0,0,0
M,343.0,Oscar Bobb,5.5,5.5,Man City,0,0.0,2,0.1143019573605719,2,0.0874233344467979,2,0.0981559502733659,3,0.0879077031703901,3,0.1148007498297752,0,0,0,0,0,0,0,0,0,0,0,0
M,190.0,Naouirou Ahamada,4.5,4.5,Crystal Palace,2,0.0466553102372635,3,0.0824179306611162,3,0.0583283859765949,4,0.1153440257849477,3,0.0765273812799933,5,0.1166327484737765,0,0,0,0,0,0,0,0,0,0,0,0
M,,Ibrahim Osman,4.5,4.5,Brighton,3,0.083095077738129,3,0.094157377100402,4,0.0717847415509803,3,0.1112535498028043,2,0.0598396061707691,2,0.0483282365868233,0,0,0,0,0,0,0,0,0,0,0,0
D,457.0,James Bree,4.0,4.0,Southampton,1,0.0149787821674068,3,0.0662532524772388,2,0.03870938668911,3,0.0651652047778049,4,0.1180596204447414,4,0.0723537632042461,0,0,0,0,0,0,0,0,0,0,0,0
F,470.0,Paul Onuachu,5.0,5.0,Southampton,0,0.0,0,0.0,2,0.0700274597112308,2,0.0834231602183571,2,0.0966363657283131,2,0.0670814967743563,0,0,0,0,0,0,0,0,0,0,0,0
G,,Scott Carson,4.5,4.5,Man City,0,0.0,0,0.0,1,0.0404512486464218,2,0.0832135746226795,2,0.0704751421373466,2,0.0779117935518435,0,0,0,0,0,0,0,0,0,0,0,0
M,,Malcolm Ebiowei,4.5,4.5,Crystal Palace,1,0.0327118967165867,1,0.039823915390517,0,0.0,1,0.0412791185557407,2,0.0748382923641356,2,0.063366403558537,0,0,0,0,0,0,0,0,0,0,0,0
M,,Luke Cundle,4.5,4.5,Wolves,0,0.0,1,0.0231654693714917,1,0.02442723698832,2,0.0490365318229436,3,0.0718639935689911,3,0.0584091389419737,0,0,0,0,0,0,0,0,0,0,0,0
M,,Chiquinho,4.5,4.5,Wolves,0,0.0,1,0.0347540187194356,0,0.0,2,0.0731520855543949,2,0.0691654082986319,1,0.0292321397847386,0,0,0,0,0,0,0,0,0,0,0,0
M,10.0,Reiss Nelson,5.5,5.5,Arsenal,0,0.0,1,0.0395009330492506,0,0.0,0,0.0,1,0.0271952322825517,2,0.1093263584709368,0,0,0,0,0,0,0,0,0,0,0,0
F,11.0,Eddie Nketiah,6.0,6.0,Arsenal,1,0.0522675442804517,1,0.0388823419036218,0,0.0,0,0.0,1,0.0262789898586065,1,0.0539962315063298,0,0,0,0,0,0,0,0,0,0,0,0
D,416.0,Matt Targett,4.5,4.5,Newcastle,0,0.0,0,0.0,1,0.0245680387535596,2,0.0566225881364705,2,0.0530797813129403,2,0.0312757099618393,0,0,0,0,0,0,0,0,0,0,0,0
F,,David Datro Fofana,5.5,5.5,Chelsea,0,0.0,0,0.0,0,0.0,1,0.0372422750989129,1,0.0422963999771446,2,0.0829037194139636,0,0,0,0,0,0,0,0,0,0,0,0
M,119.0,Mahmoud Dahoud,4.5,4.5,Brighton,0,0.0,0,0.0,1,0.0159564125746802,1,0.0319850741810845,2,0.0517388046197501,2,0.0417356942852691,0,0,0,0,0,0,0,0,0,0,0,0
M,359.0,Kalvin Phillips,5.0,5.0,Man City,0,0.0,0,0.0,0,0.0,1,0.0358577085466131,1,0.0232555164407184,2,0.057237783601529,0,0,0,0,0,0,0,0,0,0,0,0
D,,Jamal Lewis,4.5,4.5,Newcastle,0,0.0,0,0.0,0,0.0,1,0.0307653433350222,1,0.0287717284281575,2,0.0346451835703582,0,0,0,0,0,0,0,0,0,0,0,0
M,150.0,Andrey Santos,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,1,0.0237570010270064,0,0.0,2,0.0506045237543762,0,0,0,0,0,0,0,0,0,0,0,0
M,411.0,Lewis Miley,5.0,5.0,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0583545700287453,0,0,0,0,0,0,0,0,0,0,0,0
M,373.0,Hannibal Mejbri,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0252384132102884,1,0.0253780857965835,0,0,0,0,0,0,0,0,0,0,0,0
D,279.0,Corrie Ndaba,4.0,4.0,Ipswich,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0227694748390082,1,0.018574831797714,0,0,0,0,0,0,0,0,0,0,0,0
D,303.0,Harry Souttar,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0235200049830672,1,0.0101255781693859,0,0,0,0,0,0,0,0,0,0,0,0
M,262.0,Nathan Broadhead,5.5,5.5,Ipswich,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0336274474172812,0,0,0,0,0,0,0,0,0,0,0,0
F,,Jay Stansfield,5.0,5.0,Fulham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0322300414128179,0,0,0,0,0,0,0,0,0,0,0,0
G,427.0,Carlos Miguel,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Michael Golding,4.5,4.5,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
F,165.0,Deivid Washington,5.0,5.0,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,481.0,Lucas Bergvall,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,396.0,Martin Dúbravka,5.0,5.0,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,39.0,Joe Gauci,4.5,4.5,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,556.0,Tom King,4.0,4.0,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Sávio,6.5,6.5,Man City,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,60.0,Tyler Adams,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Rodrigo Gomes,5.0,5.0,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Omari Kellyman,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,318.0,Ben Doak,5.0,5.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,522.0,Wes Foderingham,4.0,4.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,280.0,Cieran Slicker,4.0,4.0,Ipswich,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,141.0,Jeremy Sarmiento,4.5,4.5,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Samuel Amo-Ameyaw,4.5,4.5,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,464.0,Juan Larios,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,308.0,Danny Ward,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,184.0,Renato Veiga,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,573.0,Nikola Milenković,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
F,123.0,Evan Ferguson,6.0,6.0,Brighton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Joseph Hodge,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,,Cesare Casadei,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,,Pedro Lima,4.5,4.5,Wolves,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,261.0,Elkan Baggott,4.0,4.0,Ipswich,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,572.0,Leny Yoro,5.0,5.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
M,384.0,Facundo Pellistri,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,393.0,Sven Botman,5.0,5.0,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,460.0,Ronnie Edwards,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
D,407.0,Jamaal Lascelles,5.0,5.0,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,304.0,Jakub Stolarczyk,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,374.0,Tom Heaton,4.5,4.5,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
G,465.0,Mateusz Lis,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
